place_id,name,status,address,street_number,street_name,neighborhood,city,state,postal_code,country,lat,lng,phone,international_phone,website,google_maps_url,google_maps_direction_url,types,primary_type,vertical,rating,total_reviews,price_level,is_open_now,saturday_hours,sunday_hours,photo_count,editorial_summary,wheelchair_accessible,takeout,delivery,dine_in,curbside_pickup,reservable,good_for_children,good_for_groups,outdoor_seating,live_music,serves_beer,serves_wine,serves_vegan,serves_vegetarian,serves_breakfast,serves_lunch,serves_dinner,serves_brunch,parking_options,payment_options,has_website,website_status,website_is_social_only,website_is_free_builder,website_uses_https,website_redirects_to_social,lead_score,lead_priority,scraped_at
,Bella vista spa Luciana garcia,OPERATIONAL,"Av. Francia 895, B1661 Bella Vista, Provincia de Buenos Aires, Argentina",,,,Bella Vista,,,,-34.5644244,-58.6862623,011 5319-1105,,,,,beauty_salon|establishment|point_of_interest|spa,beauty_salon,,4.4,45,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:45:46.970967
,Mica Nails,OPERATIONAL,"Av. San Martín 2325, B1661 Bella Vista, Provincia de Buenos Aires, Argentina",,,,Bella Vista,,,,-34.570173,-58.6943949,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,15,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:45:50.989362
,Bellavista Tattoo Studio,OPERATIONAL,"Andacollo 1630, of 705, 7510945 Providencia, Región Metropolitana, Chile",,,,Providencia,,,,-33.4373657,-70.60585549999999,9 4598 8898,,,,,establishment|point_of_interest|store,establishment,,4.8,351,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T21:45:53.880502
,Gimnasio Bella Vista,OPERATIONAL,"H8RP+CM5, Unnamed Road, Hernandarias 100514, Paraguay",,,,Hernandarias,,,,-25.4089986,-54.6632628,0985 980348,,,,,establishment|gym|health|point_of_interest,establishment,,4.1,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:46:02.530418
,Salon Siempre bela,OPERATIONAL,"J922+3J3, Hernandarias 100507, Paraguay",,,,Hernandarias,,,,-25.399385,-54.64784100000001,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.7,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:46:10.948122
,Mia Bella Coiffure,OPERATIONAL,"HP8V+5Q8, Doctor Juan León Mallorquín 100402, Paraguay",,,,Doctor Juan León Mallorquín,,,,-25.4345854,-55.2555341,,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:46:11.339022
,Studio Beauty VB,OPERATIONAL,"C.Guavira Nueva Esperanza, Nueva Esperanza 7990, Paraguay",,,,Nueva Esperanza,,,,-24.5068827,-54.8588874,0986 310959,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:46:14.689848
,Salón de Belleza EMI,OPERATIONAL,"Víctor Hugo 1741, Asunción 001535, Paraguay",,,,Asunción,,,,-25.2701254,-57.5914454,0981 615601,,,,,beauty_salon|establishment|hair_care|point_of_interest,beauty_salon,,4.3,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:46:15.121122
,Salón de Bellezas Luz y Bella,OPERATIONAL,"256M+35V, Vaquería 052001, Paraguay",,,,Vaquería,,,,-24.9898493,-55.8170949,0991 546003,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:46:15.528520
,Fatima Make Up,OPERATIONAL,"XC59+RVG, Bella Vista Sur 070201, Paraguay",,,,Bella Vista Sur,,,,-27.0404352,-55.5803014,0981 855043,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:46:18.443237
,Maria Cabral Style ❤️‍🔥,OPERATIONAL,"Av. Hermana Teresa Steinbock, María Auxiliadora 6630, Paraguay",,,,María Auxiliadora,,,,-26.525529,-55.26404789999999,0991 692353,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,15,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:46:21.403751
,Bella Rosa Belleza Integral,OPERATIONAL,"Av. Los Colonos esq, María Auxiliadora 072402, Paraguay",,,,María Auxiliadora,,,,-26.5369599,-55.2560376,0983 184205,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:46:21.802142
,Clínica Harmo Vie,OPERATIONAL,"F9X8+PG4, Ciudad del Este 100129, Paraguay",,,,Ciudad del Este,,,,-25.5006484,-54.63359120000001,,,,,,establishment|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:46:49.452471
,Center Gym,OPERATIONAL,"XC4F+89P, Av. Marcial Samaniego, Bella Vista 6310, Paraguay",,,,Bella Vista,,,,-27.0441688,-55.5765352,0983 401222,,,,,establishment|gym|health|point_of_interest,establishment,,4.9,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:46:57.334481
,Cross Training cOMPLEX,OPERATIONAL,"Bella Vista 070202, Paraguay",,,,Bella Vista,,,,-27.046822,-55.57257689999999,0992 412308,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:18.878465
,MV kinesiología y Pilates,OPERATIONAL,"Av. Marcial Samaniego, 070204, Paraguay",,,,,,,,-27.0250474,-55.59887510000001,,,,,,establishment|gym|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:22.490819
,Salão De Beleza Marlize,OPERATIONAL,"2RG6+29X, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9748765,-55.1890143,0983 614978,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.9,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:48:25.353906
,PC.hairstylist,OPERATIONAL,"Primavera, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9711396,-55.1912353,0984 954327,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:48:25.735218
,Espacio de Belleza Fatima Soledad,OPERATIONAL,"2RF8+7XX, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9766272,-55.1840834,0984 726685,,,,,establishment|hair_care|point_of_interest,establishment,,4.5,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:26.102916
,Rafaela Benavenuto Nail Designer - Manicure & Pedicure,OPERATIONAL,"Unnamed Road, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9770844,-55.1866585,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.8,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:48:26.492213
,Salão de Beleza Dela,OPERATIONAL,"Rua Ybyrapyta, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9714513,-55.1952553,0983 635007,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:26.853361
,Beautyk,OPERATIONAL,"2RCF+97F, Tajy, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9790598,-55.1768346,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:48:27.226027
,peluqueria isa,OPERATIONAL,"2RF6+XQ3, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9751126,-55.1880692,0983 536674,,,,,establishment|point_of_interest|shopping_mall,establishment,,4.2,14,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:48:27.603514
,Fabi Falinski Maquiadora E Designer,OPERATIONAL,"Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9711182,-55.1975813,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:28.360138
,Salon esplendor,OPERATIONAL,"2RF6+JM5, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9759369,-55.1884346,,,,,,bar|establishment|night_club|point_of_interest,bar,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:28.736104
,Salón de belleza Zulmy,OPERATIONAL,"G253+Q37, 050218, Paraguay",,,,,,,,-25.4905976,-55.9973329,0982 915313,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:29.108897
,Dani Manicure,OPERATIONAL,"Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9794555,-55.1737979,0982 374267,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:29.498257
,Salao Carla Kisler,OPERATIONAL,"2RH4+PPJ, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.970664,-55.1932379,,,,,,establishment|hair_care|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:29.855713
,Marina.beautysalon.spa,OPERATIONAL,"GXQX+8WW, Carlos Antonio López, Yguazú 100901, Paraguay",,,,Yguazú,,,,-25.4580734,-55.008049,0984 520876,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:30.226875
,Estética y Terapias Micheli Zamboni,OPERATIONAL,"2RG7+665, Av. Naranjal, Naranjal 7570, Paraguay",,,,Naranjal,,,,-25.9744932,-55.1869011,0985 995010,,,,,beauty_salon|establishment|health|point_of_interest|spa,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:30.592437
,Barbearia Maninho,OPERATIONAL,"25.973313, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9733343,-55.1894899,0986 736786,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:33.462204
,Naranjal,OPERATIONAL,"Av. Naranjal, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.974973,-55.1836322,,,,,,establishment|hair_care|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:33.842956
,BarberCenter,OPERATIONAL,"2RG4+HFX, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9750617,-55.1857498,0981 152362,,,,,establishment|hair_care|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:34.207725
,Ketlin Cosméticos,OPERATIONAL,"01, Naranjal 7705, Paraguay",,,,Naranjal,,,,-25.9713717,-55.1954341,0986 549266,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:34.583910
,SR Milton Barberia,OPERATIONAL,"Calle Los, Los Cedrales 101001, Paraguay",,,,Los Cedrales,,,,-25.6563163,-54.7262189,0982 580484,,,,,establishment|hair_care|point_of_interest,establishment,,4.9,21,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:48:34.956790
,Peluqueria y Barberia New Style,OPERATIONAL,"87WG+5VC, Los Cedrales 101001, Paraguay",,,,Los Cedrales,,,,-25.6545624,-54.7228451,0984 265567,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:35.321427
,Plaza Naranjal,OPERATIONAL,"2RG5+CX4, Av. Naranjal, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9739903,-55.19004,,,,,,establishment|park|point_of_interest,establishment,,4.5,178,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T21:48:35.700245
,Daia de Paula Nail Design,OPERATIONAL,"G46H+XJH, Nueva Esperanza 141004, Paraguay",,,,Nueva Esperanza,,,,-24.4875573,-54.8708872,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:43.577661
,Manicure Glasi,OPERATIONAL,"2RH4+HQJ, Nuestra Señora de la Asunción, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9710256,-55.19311159999999,0983 510340,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:44.159013
,Ana Paola estética,OPERATIONAL,"Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.973332,-55.18168069999999,0983 176680,,,,,establishment|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:48:47.063527
,NG Belleza y Estética,OPERATIONAL,"G252+2F5, 050218, Paraguay",,,,,,,,-25.4936818,-55.9986973,,,,,,establishment|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:47.425712
,New Space Terapia Alternativa,OPERATIONAL,"2RF7+9CX, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9765073,-55.1864055,0983 834935,,,,,establishment|point_of_interest,establishment,,4.5,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:48:55.146278
,Academia Lion Fitness,OPERATIONAL,"Rua, Naranjal 7570, Paraguay",,,,Naranjal,,,,-25.9740713,-55.1928119,0983 114922,,,,,establishment|gym|health|point_of_interest,establishment,,4.8,13,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:00.747746
,Olympus Gym,OPERATIONAL,"2RH4+V98, Los Estudiantes, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9703366,-55.1940334,0983 059028,,,,,establishment|gym|health|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:49:01.116525
,"Studio Personal Training, Eliane Werlang",OPERATIONAL,"2RFC+XGW, Av. Naranjal, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9750081,-55.1786858,0983 287043,,,,,establishment|gym|health|point_of_interest,establishment,,4.9,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:01.500095
,Aromas Y Recuerdos,OPERATIONAL,"2RG6+R84, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.972992,-55.18917099999999,0673 320 038,,,,,clothing_store|establishment|point_of_interest|store,clothing_store,,5.0,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:14.274641
,Mirtha Sirlene MakeUp,OPERATIONAL,"HP74+GG3, Doctor Juan León Mallorquín 100404, Paraguay",,,,Doctor Juan León Mallorquín,,,,-25.4362429,-55.2936991,0995 661273,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.0,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:14.640635
,Mainumby,OPERATIONAL,"F7MF+J4C, Ciudad del Este 100185, Paraguay",,,,Ciudad del Este,,,,-25.515935,-54.7272287,0983 402054,,,,,establishment|point_of_interest|store,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:49:15.008670
,Andrea Cejas y Pestañas,OPERATIONAL,"HX28+HGQ, Yguazú 100904, Paraguay",,,,Yguazú,,,,-25.4478074,-55.034782,0986 671648,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:49:17.938065
,Peluquería Graciela,OPERATIONAL,"1000, Cd. del Este 100107, Paraguay",,,,Ciudad del Este,,,,-25.4660265,-54.6978204,0983 112888,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:49:23.176245
,Marcela Neotti Hair,OPERATIONAL,"R. Miguel Smack, 2130 - Centro, Santa Terezinha de Itaipu - PR, 85875-000, Brazil",,,Centro,,,,,-25.4436847,-54.4030929,(45) 99946-1595,,,,,establishment|hair_care|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:49:26.092158
,Ana Miranda Coiffure,OPERATIONAL,"100901, Yguazú 100901, Paraguay",,,,Yguazú,,,,-25.4640263,-54.9866427,0973 228885,,,,,establishment|hair_care|point_of_interest,establishment,,4.5,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:26.472430
,Studio NK Hair,OPERATIONAL,"Rua Renato - Tv. João Montemezzo, 165 - Sala 01 - Centro, Santa Terezinha de Itaipu - PR, 85875-024, Brazil",,,Centro,,,,,-25.4441777,-54.4025396,(45) 99931-2859,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:49:27.230419
,Porãharenda Elena Salinas,OPERATIONAL,"Av aviadores del chaco y julio correa Ciudad del Este, Cd. del Este 7000, Paraguay",,,,Ciudad del Este,,,,-25.5376504,-54.6202812,0991 564327,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.7,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:49:32.594743
,Peluquería L&L,OPERATIONAL,"Ciudad del Este 100121, Paraguay",,,,Ciudad del Este,,,,-25.496405,-54.664055,0982 708875,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:49:32.989894
,Inspire Pilates & Fisioterapia,OPERATIONAL,"2RG9+QXF, Av. Naranjal, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.973053,-55.180093,0984 203740,,,,,establishment|health|physiotherapist|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:49:58.126415
,Espaço Alquimia,OPERATIONAL,"2RG5+PVH, Av. Naranjal, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9731842,-55.1902631,,,,,,establishment|health|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:49:58.494427
,MP massoterapia e pilates,OPERATIONAL,"2RH5+7XH, Naranjal 101401, Paraguay",,,,Naranjal,,,,-25.9734017,-55.1892665,,,,,,establishment|point_of_interest,establishment,,0.0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,40,MEDIUM,2026-04-15T21:50:03.826689
,Zuni Intercoiffure - AR Makeup,OPERATIONAL,"F9CH+M42, Loma Vistosa, Pdte. Franco 100150, Paraguay",,,,Presidente Franco,,,,-25.528364,-54.6222287,0985 593651,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.8,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:07.293706
,Barberia_don.juan,OPERATIONAL,"s, n, 9 de Julio, 25 de Mayo y, N3376 Wanda, Misiones, Argentina",,,,Wanda,,,,-25.973188,-54.56358789999999,,,,,,establishment|hair_care|health|point_of_interest,establishment,,4.5,56,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,75,HIGH,2026-04-15T21:50:12.987835
,Wanda Boutique,OPERATIONAL,"M9FC+9X9, Av. José Felix Bogado, Asunción 001302, Paraguay",,,,Asunción,,,,-25.3265765,-57.62750939999999,0306 198,,,,,clothing_store|establishment|point_of_interest|store,clothing_store,,4.5,46,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:50:13.931871
,Wanda fashion salon,OPERATIONAL,"Calle Ricardo arias Edificio esparta, Panamá, Provincia de Panamá, Panama",,,,Panamá,,,,8.982980999999999,-79.5252853,374-3001,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:14.328329
,Barberia Ant Man de Andy Valenzuela,OPERATIONAL,"V77V+8VJ, Trinidad 072201, Paraguay",,,,Trinidad,,,,-27.1366675,-55.70536269999999,0983 975906,,,,,establishment|hair_care|health|point_of_interest,establishment,,5.0,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:50:14.716682
,WANDA NAILS,OPERATIONAL,"M46X+25R, 29 de Septiembre, Encarnación 070301, Paraguay",,,,Encarnación,,,,-27.3398978,-55.85210739999999,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:50:20.504707
,Wanda Cadiz Esthetic & Laser Center,OPERATIONAL,"PR - 3 km 86.1, Humacao, 00791, Puerto Rico",,,,Humacao,,,,18.1133475,-65.8223059,(787) 914-1002,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.9,34,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:50:23.758049
,WM Salon Esthetic,OPERATIONAL,"Ave Rafael Cordero, esq, m-24 Av. Luis Muñoz Marín, Caguas, 00725, Puerto Rico",,,,Caguas,,,,18.243238,-66.0217667,(787) 407-0303,,,,,establishment|health|point_of_interest|spa,establishment,,5.0,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:24.177496
,Wanda Caceres Hair Studio,OPERATIONAL,"Av. Abraham Lincoln, Santo Domingo, Dominican Republic",,,Piantini,Santo Domingo,,,,18.4686654,-69.9324379,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.5,43,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:50:24.945665
,Dynamis Fitness Gym,OPERATIONAL,"PCQ5+MRQ, Av. Gral. José Gervasio Artigas 3375, Asunción 001517, Paraguay",,,,Asunción,,,,-25.26084,-57.590395,,,,,,establishment|gym|health|point_of_interest,establishment,,5.0,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:50:37.527121
,"""A y D Funcional Gym""",OPERATIONAL,"Av. del Trabajo, N3376 Wanda, Misiones, Argentina",,,,Wanda,,,,-25.9691813,-54.5614754,,,,,,establishment|gym|health|point_of_interest,establishment,,4.9,36,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,70,HIGH,2026-04-15T21:50:37.914354
,BRUJAS HAIR STUDIO,OPERATIONAL,"Calle, 25 de Mayo, N3376 Wanda, Misiones, Argentina",,,,Wanda,,,,-25.973072,-54.5625114,03757 45-8137,,,,,establishment|hair_care|point_of_interest,establishment,,4.8,18,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:46.871673
,Tamara Coiffure Hairstylist,OPERATIONAL,"N3376 Wanda, Misiones Province, Argentina",,,,Wanda,,,,-25.9658993,-54.5622666,03757 45-8137,,,,,establishment|hair_care|point_of_interest,establishment,,4.9,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:47.245861
,CINDY ALFONSO BEAUTY SALÓN,OPERATIONAL,"Paso Pucu, Del este 100139, Paraguay",,,,Del este,,,,-25.5287332,-54.6047431,0993 512289,,,,,establishment|hair_care|point_of_interest,establishment,,5.0,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:50:50.172379
,Wanda fashion,OPERATIONAL,"Coronado mall al lado del super 99 Coronado, Las Lajas, Provincia de Panamá Oeste, Panama",,,,Las Lajas,,,,8.5420499,-79.9136919,240-4742,,,,,beauty_salon|clothing_store|establishment|point_of_interest|spa|store,beauty_salon,,3.4,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,50,MEDIUM,2026-04-15T21:50:50.571381
,Wanda Centro de Belleza,OPERATIONAL,"Cl. 43 #74-81, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,,Laureles - Estadio,Medellín,,,,6.2489186,-75.5942334,,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,5.0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,55,MEDIUM,2026-04-15T21:50:50.938245
,Aida Salon de Belleza,OPERATIONAL,"Hernandarias 100519, Paraguay",,,,Hernandarias,,,,-25.4768781,-54.6230201,0986 774285,,,,,beauty_salon|establishment|point_of_interest,beauty_salon,,4.6,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,False,no_website,False,False,False,False,65,HIGH,2026-04-15T21:50:51.338084
